number;name;address;latitude;longitude;idstation;ville
193.0;00193 - LOMBEZ - PETITE VITESSE;59 AV DE LOMBEZ;43.59487;1.415088;481;toulouse
190.0;00190 - ESPAGNE - OUSTALOUS;39 RTE D'ESPAGNE;43.577437;1.423953;482;toulouse
241.0;00241 - ESPAGNE - CHARPENTIER;57 RTE D'ESPAGNE;43.575101;1.424227;483;toulouse
401.0;00401 - MOULIS - CROIX-BÉNITE;71, chemin de Moulis;43.664331;1.434191;484;toulouse
253.0;00253 - ÉTATS-UNIS - CHARLAS;FACE 74 AV DES ETATS-UNIS (GARAGE RENAULT TOULOUSE);43.630519;1.43234;485;toulouse
89.0;00089 - COMPANS CAFFARELLI MÉTRO;1 ESP COMPANS-CAFFARELLI;43.611073;1.436704;486;toulouse
366.0;00366 - ONCOPOLE TÉLÉO;avenue Irène Joliot Curie;43.554843;1.428013;487;toulouse
100.0;00100 - PORT ST-SAUVEUR - SABATIER;16 ALL PAUL SABATIER;43.596652;1.45564;488;toulouse
215.0;00215 - ARGOULETS MÉTRO;FACE 8 RUE DE GAILLAC;43.623823;1.475935;489;toulouse
54.0;00054 - CHAÎNE - TIERCERETTES;10 RUE DE LA CHAINE;43.608674;1.439461;490;toulouse
4001.0;04001 - OCCITANE - SIENNE;52, rue L’Occitane – Labège;43.550278;1.501549;491;toulouse
8.0;00008 - VIDAL - SAINT-JÉRÔME;19 RUE PAUL VIDAL;43.603205;1.448118;492;toulouse
180.0;00180 - PLACE DE SOUPETARD;3 PLACE DE SOUPETARD;43.612162;1.477347;493;toulouse
277.0;00277 - ZAMENHOF;10/12 RUE ZAMENHOF;43.585431;1.377279;494;toulouse
214.0;00214 - CASTRES - ACHIARY;48 AV DE CASTRES;43.600828;1.473579;495;toulouse
114.0;00114 - MONTPLAISIR - DELIEUX;FACE 43 RUE MONTPLAISIR;43.592347;1.457491;496;toulouse
2.0;00002 - LAFAYETTE;21 RUE LAFAYETTE;43.604885;1.445306;497;toulouse
199.0;00199 - DELTOUR - RIEUX;4 BD DELTOUR;43.591484;1.470014;498;toulouse
223.0;00223 - BELIN - ROCHE;7 AV EDOUARD BELIN ANGLE AV ROCHE RD-PT GUY DU MERLE;43.565079;1.478297;499;toulouse
164.0;00164 - SAOUZELONG - MÉTRO;FACE 79 AV ALBERT BEDOUCE;43.579846;1.460126;500;toulouse
5002.0;05002 - TOLOSANE - POUCIQUOT;25, avenue Tolosane – Ramonville;43.551101;1.469875;501;toulouse
51.0;00051 - DUPORTAL - CANAL DE BRIENNE;1 BD ARMAND DUPORTAL;43.605342;1.434081;502;toulouse
10.0;00010 - PLACE ESQUIROL;15 PL ETIENNE ESQUIROL;43.600348;1.444659;503;toulouse
330.0;00330 - LAPUJADE - BARTOLI;Face 72, chemin de  Lapujade;43.622099;1.453553;504;toulouse
35.0;00035 - PLACE JEANNE D'ARC;1 RUE RAYMOND IV;43.609602;1.446881;505;toulouse
250.0;00250 - 11 NOVEMBRE - NÉGOGOUSSES;RUE DU 11 NOVEMBRE FACE 45 RUE DU 14 JUILLET;43.593052;1.414659;506;toulouse
45.0;00045 - OZENNE - NAZARETH;10 RUE THEODORE OZENNE;43.596314;1.447081;507;toulouse
392.0;00392 - CASSELARDIT - DUCIS;;43.609739;1.406035;508;toulouse
83.0;00083 - SÉJOURNÉ - AMIDONNIERS;2 AV PAUL SEJOURNE;43.605687;1.428225;509;toulouse
2008.0;02008 - PASTEUR - LAVOISIER;26, rue Pasteur – Face La poste sur rue du 19 mars 1962 - Blagnac;43.634625;1.394706;510;toulouse
407.0;00407 - MONSO - INP;6, allée Emile Monso - Parking face accueil INPT et Institut pour une culture de Sécurité Industrielle;43.556202;1.503571;511;toulouse
47.0;00047 -  LANGUEDOC - NAZARETH;12 RUE DU LANGUEDOC;43.595247;1.445416;512;toulouse
383.0;00383 - PARC DE LA MOUNÈDE;8, rue Roger Camboulives;43.572131;1.38317;513;toulouse
231.0;00231 - NARBONNE - DURAND;FACE 215 RTE DE NARBONNE ANGLE ALL EMILE DURAND;43.557264;1.46541;514;toulouse
44.0;00044 - PLACE SAINT-JACQUES;1 ALL FORAIN FRANCOIS VERDIER;43.597825;1.451609;515;toulouse
171.0;00171 - ALBI - PELET;191 RTE D'ALBI;43.641034;1.466458;516;toulouse
162.0;00162 - PLACE D'ITALIE;FACE 49 AV D' ITALIE;43.580296;1.45486;517;toulouse
328.0;00328 - NICOL - VASSEUR;2, rue Vasseur;43.633437;1.469891;518;toulouse
361.0;00361 - POUVOURVILLE - BOURDETTE;Croisement chemin de Pouvourville / Chemin de la Bourdette;43.5552;1.457169;519;toulouse
31.0;00031 - PLACE DU PEYROU;7 RUE DES SALENQUES;43.607369;1.439453;520;toulouse
138.0;00138 - BARRIERE DE BAYONNE;3 BD JEAN BRUNHES;43.597908;1.420144;521;toulouse
216.0;00216 - ARGOULETS - HOUDON;3 RUE JEAN HOUDON;43.622823;1.474083;522;toulouse
309.0;00309 - RTE DE BLAGNAC - ROQUES;Face 149, route de Blagnac / Rond-point Pierre Mounicq;43.622042;1.405735;523;toulouse
194.0;00194 - LOMBEZ - HIPPODROME;FACE 140 AV DE LOMBEZ;43.593979;1.410311;524;toulouse
380.0;00380 - EGLISE SAINT-SIMON;Face 2, place de l’Eglise – Face Caisse d’épargne;43.557175;1.381013;525;toulouse
353.0;00353 - RODIER - PRANVILLE-NÉGRIN;11, rue Jean Rodier;43.569898;1.485423;526;toulouse
344.0;00344 - RIEUX - VAISSE;58, avenue Jean Rieux;43.596256;1.462071;527;toulouse
98.0;00098 - DEMOISELLES - CRAMPEL;80 ALL DES DEMOISELLES;43.58771;1.459838;528;toulouse
263.0;00263 - LA CÉPIÈRE - BAYLET;87 AV JEAN BAYLET / ANGLE CHEMIN CEPIERES SUR PARKING LYCEE POLYVALENT;43.584444;1.398745;529;toulouse
16.0;00016 - STRASBOURG - BAYARD;32 BD DE STRASBOURG;43.607847;1.446666;530;toulouse
324.0;00324 - ROSTAND - DURAND;Face 113, rue Edmond Rostand;43.642299;1.4496236;531;toulouse
169.0;00169 - ALBI - AVRANCHES;65 RTE D'ALBI;43.632532;1.463081;532;toulouse
39.0;00039 - PLACE DE DAMLOUP;9 PL DE DAMLOUP;43.605855;1.452805;533;toulouse
306.0;00306 - DEODAT - ARCS ST-CYPRIEN;13 et 15, rue des Arcs Saint-Cyprien;43.590111;1.423003;534;toulouse
201.0;00201 - ST-EXUPÉRY - POTEZ;256 AV ANTOINE DE ST EXUPERY;43.579763;1.480838;535;toulouse
302.0;00302 - JARDIN DU BARRY;Carrefour rue du Docteur Suzanne Noel / Voie du TOEC, face jardins du Barry;43.601379;1.403879;536;toulouse
198.0;00198 - DELTOUR - LAFILAIRE;FACE 25 CHEMIN LAFILAIRE;43.596193;1.473375;537;toulouse
101.0;00101 - LESPINET - MARINE;Place de Lespinet - Face 51 avenue de Lespinet;43.582551;1.464204;538;toulouse
301.0;00301 - LARDENNE - BROMBACH;50 avenue de Lardenne;43.592951;1.40379;539;toulouse
258.0;00258 - ATLANTA - CAMBARD;BD ATLANTA / ANGLE RUE CAMBARD;43.629395;1.476186;540;toulouse
56.0;00056 - SAINT-SERNIN - MERLY;1 RUE MERLY;43.609191;1.442749;541;toulouse
159.0;00159 - SAINT-AGNE GARE;96 AV JULES JULIEN;43.578572;1.450234;542;toulouse
300.0;00300 - VESTREPAIN - BAGATELLE;7, chemin de Bagatelle;43.584492;1.411057;543;toulouse
72.0;00072 - FITTE -  MAGNÉ;23 ALL CHARLES DE FITTE;43.59522;1.432503;544;toulouse
146.0;00146 - SANG DE SERP - DAGNAUX;57 CHEMIN DU SANG DE SERP;43.61567;1.428308;545;toulouse
395.0;00395 - BAYONNE - SENTENAC;Parking face 1, rue René Sentenac (rond-point);43.608999;1.379956;546;toulouse
2002.0;02002 - PLAN DU PORT;Face n° 2 et 4 Place Le Plan du Port - Blagnac;43.624831;1.399657;547;toulouse
377.0;00377 - MONLONG - LOUP;Face 55, bis chemin du loup;43.554796;1.387295;548;toulouse
369.0;00369 - ROUTE DE SEYSSES - RÉGIS;;43.548387;1.390449;549;toulouse
292.0;00292 - ÎLE DU RAMIER - PASSERELLE POUJADE;Rond point Michel Benech;43.588124;1.436312;550;toulouse
261.0;00261 - VAN DYCK - RAPHAËL;DEVANT 6 RUE VAN DICK / FACE RUE RAPHAEL;43.640631;1.440154;551;toulouse
151.0;00151 - CURIE - NÉGRENEYS;27 BD PIERRE ET MARIE CURIE;43.624514;1.443326;552;toulouse
321.0;00321 - NÉGRENEYS - ANGES;57, rue des Anges;43.620308;1.440963;553;toulouse
238.0;00238 - HERBETTES - BUTTE;FACE 48/58 CHEMIN DE LA BUTTE;43.579341;1.47313;554;toulouse
80.0;00080 - FITTE - VARSI;89B ALLEE CHARLES DE FITTE;43.599637;1.429338;555;toulouse
316.0;00316 - FRONTON - HAON;Rond-point Maurice Espitalier - carrefour avenue de Fronton, rue André Haon;43.656202;1.432254;556;toulouse
57.0;00057 - ARCOLE - MERLY;15 RUE MERLY;43.6103;1.442975;557;toulouse
3001.0;03001 - AURIOL - MUSSET;Face 51/53, boulevard Vincent Auriol – devant centre commercial de Tournefeuille;43.588092;1.354191;558;toulouse
269.0;00269 - PLACE JACQUES SAUVEGRAIN;PL JACQUES SAUVEGRAIN / ANGLE AV DE LARDENNES;43.589921;1.377827;559;toulouse
285.0;00285 - BALMA GRAMONT MÉTRO;METRO GRAMONT / ANGLE RUE SAINT JEAN;43.628659;1.482629;560;toulouse
349.0;00349 - REVEL - NOUADHIBOU;100m après 238, route de Revel - Carrefour rond-point route de Revel/rue Nouadhibou;43.567084;1.506071;561;toulouse
58.0;00058 - ARCOLE  - CONCORDE;4 RUE DE LA CONCORDE;43.610663;1.443637;562;toulouse
272.0;00272 - ATLANTA - VASSEUR;BD ATLANTA / FACE 31 RUE ANDRE VASSEUR;43.635421;1.472855;563;toulouse
345.0;00345 - CASTRES - LASBORDES;Parking face 241, avenue de Castres;43.594671;1.488444;564;toulouse
372.0;00372 - REYNERIE MÉTRO;Angle rue André Maginot / Place André Abbal;43.571497;1.402857;565;toulouse
95.0;00095 - THÉÂTRE GARONNE;4 AV DU CHÂTEAU D'EAU;43.602426;1.425347;566;toulouse
222.0;00222 - ROCHE - LAAS;15 AV DU COLONEL ROCHE;43.563894;1.474416;567;toulouse
313.0;00313 - RUE DE FENOUILLET - VERNE;58, rue de Fenouillet;43.628271;1.425653;568;toulouse
325.0;00325 - PLACE ROGER LOUPIAC;Place Roger Loupiac - face 1 et 3, rue Thérèse Avondo;43.648121;1.450024;569;toulouse
92.0;00092 - CHALETS - DOUVILLÉ;31 RUE DES CHALETS;43.613149;1.441326;570;toulouse
318.0;00318 - EGLISE AUCAMVILLE;448, route / avenue de Fronton;43.665305;1.430323;571;toulouse
38.0;00038 - JAURÈS - BACHELIER;54 ALLEE JEAN JAURES;43.607222;1.451244;572;toulouse
357.0;00357 - BELIN - TARFAYA;23, avenue Edouard Belin;43.562329;1.48431;573;toulouse
140.0;00140 - PLACE ÉMILE MÂLE;PLACE EMILE MALE;43.591661;1.418768;574;toulouse
290.0;00290 - AMIDONNIERS - DEBAT-PONSAN;71, bis rue des amidonniers;43.606453;1.420798;575;toulouse
4.0;00004 - GAMBETTA - STE-URSULE;15 RUE SAINTE-URSULE;43.602671;1.442031;576;toulouse
136.0;00136 - FONTAINES - MILHÈS;FACE 175 RUE DES FONTAINES;43.60202;1.414772;577;toulouse
176.0;00176 - CIMETIÈRE - COMPANS;1 RUE DU GENERAL COMPANS;43.606701;1.458143;578;toulouse
142.0;00142 - LYCEE DÉODAT DE SÉVERAC;FACE AU 65 BD DEODAT DE SEVERAC;43.588046;1.42436;579;toulouse
237.0;00237 - BELIN - CNES;16 BIS AV EDOUARD BELIN FACE CNRS;43.562273;1.480912;580;toulouse
355.0;00355 - COSMONAUTES - GRIFFON;32 et 34 rue des Cosmonautes;43.559298;1.495916;581;toulouse
28.0;00028 - PLACE SAINT-PIERRE;2 PLACE SAINT-PIERRE;43.603228;1.436034;582;toulouse
182.0;00182 - CHAUBET - PLANA;FACE 155 AV JEAN CHAUBET;43.60592;1.481742;583;toulouse
286.0;00286 - FONTAINES - BRUN;40, rue des Fontaines;43.600241;1.42564;584;toulouse
94.0;00094 - LYON - SÉMARD;76 BD DE LA GARE;43.614083;1.451158;585;toulouse
320.0;00320 - PARC DE LA VIOLETTE;Face 14, rue Virginia Wolf;43.654363;1.438131;586;toulouse
293.0;00293 - TASSIGNY - MOMBIOLA;Face 11, rue Maria Mombiola / 50m avant l’annexe Mairie Empalot (« La brique rouge » );43.578537;1.438375;587;toulouse
206.0;00206 - RIEUX - LEYGUE;20 AV ARMAND LEYGUE;43.594117;1.465197;588;toulouse
360.0;00360 - SALADE PONSAN - VALLON;Croisement chemin salade Ponsan / Chemin du Vallon;43.560168;1.457394;589;toulouse
127.0;00127 - DEMOISELLES - BÉGUÉ-DAVID;1 RUE BEGUE;43.589802;1.455967;590;toulouse
279.0;00279 - CASSELARDIT - ESPAGNO;AV DE CASSELARDIT / ANGLE AV DU PR GUY ESPAGNO;43.613555;1.401417;591;toulouse
88.0;00088 - LASCROSSES - DUPORTAL;17T BD LASCROSSES;43.61009;1.434974;592;toulouse
251.0;00251 - JOLIMONT MÉTRO;26 AV LEON BLUM ANGLE RUE LEON JOUHAUX;43.61432;1.461721;593;toulouse
333.0;00333 - CH. DE TOURNEFEUILLE - LESBRE;Parking carrefour, chemin de Tournefeuille / impasse Michel Lesbre;43.597281;1.369665;594;toulouse
2003.0;02003 - SERVANTY AIRBUS TRAMWAY;Face n°44, avenue Lucien Servanty - Blagnac;43.624972;1.392925;595;toulouse
226.0;00226 - CASSELARDIT - FONTAINES;FACE 287 RUE DES FONTAINES ANGLE AV DE CASSELARDIT;43.604159;1.407267;596;toulouse
91.0;00091 - ARCOLE - BALANCE;48 BD D'ARCOLE;43.611556;1.439662;597;toulouse
308.0;00308 - SEPT DENIERS - TROÈNES;Carrefour des Troènes - 76 chemin des Sept Deniers;43.620967;1.412027;598;toulouse
122.0;00122 - PASSERELLE HAEDENS;57 BD DE L EMBOUCHURE;43.613504;1.430339;599;toulouse
185.0;00185 - ROUBICHOU - ARLES;30 RUE ROUBICHOU;43.627108;1.465538;600;toulouse
2011.0;02011 - PATINOIRE BARRADELS TRAMWAY;Parking de la patinoire municipale Jacques Raynaud - Blagnac;43.641052;1.38325;601;toulouse
27.0;00027 - TOUNIS - PONT NEUF;20 M APRES 122 QUAI DE TOUNIS;43.598966;1.440387;602;toulouse
220.0;00220 -  MIRAIL UNIVERSITÉ MÉTRO;3 RUE DE L'UNIVERSITE;43.574466;1.402211;603;toulouse
209.0;00209 - BAROUX - DARASSE;4 AV LUCIEN BAROUX;43.589557;1.4789;604;toulouse
78.0;00078 - ST-CYPRIEN - MÉTRO DARRÉ;14 PL INTERIEURE ST CYPRIEN;43.598124;1.431382;605;toulouse
310.0;00310 - DALI - BONIN;3, rue Louis Bonin;43.626244;1.411083;606;toulouse
337.0;00337 - CHIRAC - HEREDIA;1, rue David Elbaz;43.612555;1.467544;607;toulouse
26.0;00026 - DALBADE - PARADOUX;9 RUE HENRY DE GORSSE;43.597941;1.443002;608;toulouse
230.0;00230 - UT3 - CHAMPS MAGNÉTIQUES;141 AV DE RANGUEIL;43.567307;1.467715;609;toulouse
403.0;00403 - NARBONNE - CLOTASSES;271, route de Narbonne;43.553468;1.468265;610;toulouse
382.0;00382 - LIFFARD - SAINT-SIMON;Face 66, chemin de Liffard;43.564413;1.375571;611;toulouse
149.0;00149 - BD DES MINIMES - RAISIN;FACE 2 CHEMIN DU RAISIN;43.61539;1.448573;612;toulouse
59.0;00059 - CONCORDE - PRINTEMPS;61 RUE DE LA CONCORDE;43.613442;1.446395;613;toulouse
42.0;00042 - ESCANDE - DAURIAC;3 BD PR LEOPOLD ESCANDE / FACE ASSURANCE MALADIE HG;43.601607;1.456158;614;toulouse
107.0;00107 - LASCROSSE - SÉBASTOPOL;1 RUE DE SEBASTOPOL;43.60962;1.430401;615;toulouse
246.0;00246 - WAGNER - BRUNHES;29 BD RICHARD WAGNER ANGLE BD JEAN BRUNHES;43.603842;1.420002;616;toulouse
219.0;00219 - RTE DE BLAGNAC - PUCCINI;35 RUE GIACOMO PUCCINI;43.614514;1.411161;617;toulouse
163.0;00163 - BEDOUCE - MARNE;115 AV ALBERT BEDOUCE;43.581506;1.462341;618;toulouse
99.0;00099 - METZ - REMPART ST-ÉTIENNE;7 RUE DU REMPART ST ETIENNE;43.6008250248339;1.45065484986121;619;toulouse
267.0;00267 - GONIN - GÉNIN;2 IMP GASTON GENIN ANGLE RUE CLAUDE GONIN;43.573895;1.483924;620;toulouse
113.0;00113 - DUMÉRIL - LAMARCK;FACE 58 RUE DUMERIL;43.592349;1.449015;621;toulouse
317.0;00317 - GAUSSEN - CROIX-BÉNITE;Face, 22 - 24 boulevard Henri Gaussen;43.662024;1.434622;622;toulouse
133.0;00133 - MINIMES  C.NOUGARO MÉTRO;71 AV DES MINIMES;43.620693;1.435612;623;toulouse
352.0;00352 - MONTAUDRAN GARE;10, avenue de l’aérodrome de Montaudran;43.573248;1.48022;624;toulouse
148.0;00148 - COLLIGNON - RAISIN;16 AV DE COLLIGNON;43.617712;1.445142;625;toulouse
335.0;00335 - COLONNE - REILLE;Face 5, rue Maréchal Honoré Reille;43.609218;1.459543;626;toulouse
283.0;00283 - TROIS COCUS MÉTRO;12 RUE DU COL PAUL PAILLOLE PL MICOULEAU;43.638055;1.444344;627;toulouse
411.0;00411 - PISCINE NAKACHE;Croisement avenue du Pr. Camille soula, allée Jacques Lacassagne et Gabriel Biénès;43.585921;1.437868;628;toulouse
167.0;00167 - LAPUJADE - FLANDRES;RUE LAPUJADE / ANGLE RUE DES FLANDRES;43.624202;1.454685;629;toulouse
205.0;00205 - RIEUX - COTTAGES;58 AV DES COTTAGES;43.585924;1.475057;630;toulouse
265.0;00265 - RTE DE SEYSSES - LONDRES;PASSAGE DU CANAL DE BORDELONGUE FACE 251 RTE DE SEYSSES;43.568038;1.413363;631;toulouse
116.0;00116 - ST-MICHEL - MAGENDIE;88 GRANDE RUE SAINT-MICHEL;43.589553;1.445888;632;toulouse
86.0;00086 - HÉRACLÈS - BÉARNAIS;23 RUE DU BEARNAIS;43.608004;1.428585;633;toulouse
66.0;00066 - JARDIN ROYAL;RUE DU 8 MAI 1945 / FACE JARDIN ROYAL;43.596419;1.45104;634;toulouse
34.0;00034 - STRASBOURG - BOSC;15 RUE JOSEPH BOSC;43.609766;1.445681;635;toulouse
314.0;00314 - EGLISE DE LALANDE;;43.646547;1.431152;636;toulouse
6001.0;06001 - ARÈNES - AÉROSTIERS;1, avenue des Arènes, face arrêt Tisséo « Aérostiers » - Balma;43.609908;1.489803;637;toulouse
240.0;00240 - PLACE JOB;FACE 103 BIS ROUTE DE BLAGNAC;43.616945;1.408383;638;toulouse
119.0;00119 - BRIENNE - CHAPOU;129 ALL DE BRIENNE;43.610005;1.419568;639;toulouse
351.0;00351 - L'ENVOL DES PIONNIERS;Sur piste cyclabe, carrefour 7, rue Jacqueline Auriol (Montaudran) / rue Beppo de Massini;43.574602;1.476596;640;toulouse
275.0;00275 - PLACE DES PRADETTES;41 AV LOUIS ARISTE PASSERIEU / PL DES PRADETTES;43.58144;1.388774;641;toulouse
2010.0;02010 - ODYSSUD RITOURET TRAMWAY;3, avenue des tilleuls face Brasserie du Parc  - Blagnac;43.635559;1.384149;642;toulouse
350.0;00350 - PISTE DES GÉANTS - TERECHKOVA;Place de l’Aéropostale, rue Valentina Terechkova Montaudran;43.576029;1.473627;643;toulouse
18.0;00018 - STRASBOURG - JAURÈS;4 BD DE STRASBOURG;43.606346;1.44813;644;toulouse
160.0;00160 - THÉÂTRE JULES JULIEN;21 AV DES ECOLES JULES JULIEN;43.57337;1.452405;645;toulouse
282.0;00282 -  WAGNER - VIVALDI;BD RICHARD WAGNER / ANGLE RUE ANTONIO VIVALDI;43.606115;1.414755;646;toulouse
130.0;00130 - PATTE D'OIE - MÉTRO;66 TER AV ETIENNE BILLIERES;43.596716;1.424382;647;toulouse
12.0;00012 - PARGAMINIÈRES - LAKANAL;66 RUE PARGAMINIERES;43.60459;1.44002;648;toulouse
117.0;00117 - BILLIERES - ROGUET;39 AVENUE ETIENNE BILLIERES;43.596889;1.426109;649;toulouse
43.0;00043 - PLACE DUPUY;14 PL DOMINIQUE MARTIN DUPUY;43.600188;1.454764;650;toulouse
408.0;00408 - BRUNAUD - CEAT;Face 76, avenue Yves Brunaud - Toulouse;43.617615;1.466289;651;toulouse
232.0;00232 - NARBONNE - CAUBÈRE;73 RTE DE NARBONNE;43.569089;1.456292;652;toulouse
61.0;00061 - MATABIAU GARE - BONREPOS;12 BD DE BONREPOS;43.611052;1.452593;653;toulouse
378.0;00378 - BASSO CAMBO MÉTRO;P+R Métro Basso, entre Parc à vélo et parking aérien;43.569972;1.391809;654;toulouse
211.0;00211 - TERRASSE - LEDORMEUR;9 RUE LE DORMEUR;43.583511;1.487795;655;toulouse
165.0;00165 -  AVIONS - LIBELLULES;33 AVENUE DES AVIONS;43.57688;1.460189;656;toulouse
393.0;00393 - HÔPITAL PURPAN;Avenue du Professeur Jean Dausset – carrefour Tram / entrée de l’hôpital Paule de Viguier;43.60768;1.402173;657;toulouse
278.0;00278 - ARÈNES ROMAINES TRAMWAY;RD PT ANGLE AV DES ARENES ROMAINES RUE JEAN ESPITALIER;43.614159;1.397008;658;toulouse
270.0;00270 - TRENTIN - VERNE;RUE JULES VERNE / ANGLE FACE 40 BD SILVIO TRENTIN;43.623998;1.427823;659;toulouse
103.0;00103 - ST-MICHEL - STE-CATHERINE;134 GRANDE RUE SAINT-MICHEL;43.590847;1.445284;660;toulouse
307.0;00307 - SUISSE - POLITKOVSKAIA;38, boulevard de Suisse;43.61324;1.419932;661;toulouse
17.0;00017 - STRASBOURG - AUSTERLITZ;7 BD DE STRASBOURG;43.606499;1.44769;662;toulouse
326.0;00326 - EBELOT - PUJIBET;Face 55, rue Henri Ebelot (sur le rond-point);43.638044;1.457716;663;toulouse
46.0;00046 - PLACE DES CARMES;1 PL DES CARMES;43.597364;1.445314;664;toulouse
2012.0;02012 - PLACE GEORGES BRASSENS;Parking, face écoles Louis Weidknnet - Place Georges Brassens - Blagnac;43.64883;1.376338;665;toulouse
218.0;00218 - AMOUROUX - STE-AUGUSTINE;24 BIS CHE AMOUROUX;43.627643;1.461861;666;toulouse
203.0;00203 - ST-EXUPERY - PETIT PRINCE;2 AV ANTOINE DE ST EXUPERY;43.58355;1.470033;667;toulouse
2014.0;02014 - AV. DU PARC - GUYENNE;Av. du Parc - Guyenne;43.632311;1.388446;668;toulouse
311.0;00311 - ETATS-UNIS - GLACIÈRE;Face 67, rue de la Glacière - carrefour rue de la Glacière / avenue des Etats-Unis;43.646471;1.426013;669;toulouse
387.0;00387 - CORIOLIS - DUPOUY;Avenue Gaspard Coriolis carrefour rue du professeur Gaston Dupouy;43.578809;1.379975;670;toulouse
296.0;00296 - ESPAGNE-LANGLADE;89, route d'Espagne;43.571858;1.42447;671;toulouse
132.0;00132 - MINIMES - BAQUÉ;101 AVENUES DES MINIMES;43.622966;1.434449;672;toulouse
145.0;00145 - GOUNOD - GARROS;29 RUE ROLAND GARROS;43.613881;1.424953;673;toulouse
32.0;00032 - MUSEE SAINT-RAYMOND;2 PLACE SAINT-SERNIN / ANGLE 2 RUE DES 3 RENARDS;43.607608;1.441304;674;toulouse
5.0;00005 - MARENGO - LEDUC;FACE AU 5 RUE RENE LEDUC;43.611386;1.456729;675;toulouse
289.0;00289 - BIARRITZ - CASSELARDIT;18, avenue de Biarritz;43.607189;1.409324;676;toulouse
110.0;00110 - SERRES - CABANEL;16 RUE ALEXANDRE CABANEL;43.614227;1.437999;677;toulouse
125.0;00125 - BARRIERE DE PARIS MÉTRO;FACE AU 2 BARRIERE DE PARIS;43.627017;1.434129;678;toulouse
63.0;00063 - PISCINE LÉO LAGRANGE;54 RUE DES SEPT TROUBADOURS;43.607468;1.454329;679;toulouse
4002.0;04002 - LABÈGE INNOPOLE GARE;Parking proche gare SNCF Innopole et Parc à vélo - Labège;43.547467;1.51246;680;toulouse
177.0;00177 - BRUNAUD - BAILLAUD;64 RUE BAILLAUD;43.617458;1.465428;681;toulouse
73.0;00073 - FITTE - TEINTURIERS;40 ALLEE CHARLES DE FITTE;43.596294;1.432158;682;toulouse
364.0;00364 - ESPAGNE - GIRONIS;Rond-point Hélène Rouch – route d’Espagne face clinique Médipôle;43.563741;1.425433;683;toulouse
200.0;00200 - REVEL - BAJAC;43 route de Revel - Gymnase écoles publiques Henri Guillaumet;43.576559;1.487548;684;toulouse
14.0;00014 - PÉRIGORD;26 RUE DE PERIGORD;43.60742;1.444699;685;toulouse
5003.0;05003 - MAIRIE  RAMONVILLE;Place de la mairie - Ramonville;43.546064;1.474738;686;toulouse
181.0;00181 - PLANA - GARNIER;27 AV LOUIS PLANA;43.609275;1.479898;687;toulouse
50.0;00050 - HAURIOU - GARONNETTE;1 AV MAURICE HAURIOU;43.594359;1.44095;688;toulouse
20.0;00020 - CARNOT - TROIS JOURNÉES;69 BD LAZARE CARNOT;43.604677;1.449586;689;toulouse
155.0;00155 - RÉCOLLETS - FERETRA;34 BD DES RECOLLETS;43.583787;1.443299;690;toulouse
256.0;00256 - CITÉ DE L'HERS - ROTONDE;4 RUE DE CARCASSONNE;43.596636;1.483995;691;toulouse
69.0;00069 - FEUGA - PONT ST-MICHEL;11 ALL PAUL FEUGA;43.592388;1.442463;692;toulouse
157.0;00157 - URSS - PEYROUSET;16 AV DE L'U.R.S.S;43.58295;1.448578;693;toulouse
189.0;00189 - AV. DE MURET - BOUTINON;46 AVENUE DE MURET;43.581793;1.425738;694;toulouse
2010.0;2010 - CONFLUENCE / DARSE;ANGLE ALLEE ANDRE MURE ET QUAI ANTOINE RIBOUD;45.743317;4.815747;695;lyon
5015.0;5015 - FULCHIRON;Devant le n°41 rue de la Quarantaine;45.75197;4.821662;696;lyon
32001.0;32001 - COUZON - CENTRE;;45.846034;4.832409;697;lyon
6004.0;6004 - FOCH;Angle rue Vendôme;45.768896;4.844845;698;lyon
7035.0;7035 - MARSEILLE / UNIVERSITÉ;Angle rue de Marseille;45.750945;4.83927;699;lyon
10120.0;10120 - SALENGRO / DESCARTES;41 AV. ROGER SALENGRO (VILLEURBANNE);45.776239;4.871634;700;lyon
5016.0;5016 - POINT DU JOUR / GRANGES;Devant la mairie du 5°;45.756204;4.802727;701;lyon
9013.0;9013 - QUAI PAUL SÉDALLIAN;Angle rue de la Navigation;45.787522;4.814418;702;lyon
10028.0;10028 - ECOLE DE MUSIQUE;Cours de la République/Angle Anatole France;45.767467;4.874032;703;lyon
10011.0;10011 - GRATTE-CIEL;174 COURS EMILE ZOLA;45.769226;4.880491;704;lyon
15002.0;15002 - ST PRIEST - CITE BERLIET;;45.70597;4.900886;705;lyon
10005.0;10005 - 11 NOVEMBRE;Face Entrée du Parc de la Tête d'Or**;45.779702;4.860029;706;lyon
4012.0;4012 - PLACE ADRIEN GODIEN;Angle montée de la Boucle;45.778767;4.841109;707;lyon
11004.0;11004 - CALUIRE - BRANLY / PASTEUR;;45.79169;4.843452;708;lyon
16002.0;16002 - VÉNISSIEUX - LÉVY / VIENNE;;45.719399;4.854681;709;lyon
3009.0;3009 - MUSEE AFRICAIN;133 COURS GAMBETTA;45.750251;4.857919;710;lyon
10122.0;10122 - VERDUN / DESGRAND;17 RUE DE VERDUN (VILLEURBANNE);45.784023;4.897102;711;lyon
16001.0;16001 - VENISSIEUX - PLACE ROMAND;Place Romand 69200 Vénissieux;45.725891;4.858428;712;lyon
